ep,w,mean_delay,mean_energy,violation_rate,p95,alpha,H,c_loss
0,0.7308558067701578,13.78485512686677,0.06499739320402032,0.24691358024691357,25.910420477448763,nan,nan,nan
1,0.4545898672304828,12.00876048070734,0.056940644067418285,0.2,25.97223022678543,nan,nan,nan
2,0.09092592982038039,11.879803032778122,0.07036455657628479,0.1724137931034483,23.182651301437126,nan,nan,nan
3,0.3949810681130538,9.331386151833714,0.036705028800775426,0.10416666666666667,21.76062356116035,nan,nan,nan
4,0.8044214253893696,8.547291424942053,0.08339532850950095,0.14606741573033707,28.355820108547594,0.05001499876379967,0.1799089014530182,0.025631092488765717
5,0.7841668388952904,11.257227336208013,0.04329073673874704,0.16091954022988506,22.515342334791868,0.05070228639990091,0.30897378861904146,0.0058119204372633244
6,0.5468735102987868,10.5102763958573,0.03471462515536689,0.22727272727272727,33.407029558090414,0.05214021358639002,0.3032823234796524,0.0033112988527864216
7,0.390987564806491,11.10746345277373,0.03426877739797267,0.14942528735632185,28.86725044748969,0.053831992372870445,0.27899321645498276,0.0033844778523780404
8,0.9087537357359984,9.996515168173296,0.041057810446146197,0.1590909090909091,31.71901988321585,0.055716098360717295,0.25571874603629113,0.004012116914382204
9,0.3390227203143559,10.283824229312367,0.03809860926109409,0.16470588235294117,35.19496229143842,0.057799654565751556,0.23260413169860839,0.008028767795767635
10,0.13179986733350824,14.76570803978889,0.045195124057638265,0.3176470588235294,32.46907009714663,0.0599898849055171,0.2275359746813774,0.00466967478627339
11,0.5408946657301561,15.172813927305054,0.07047949774505867,0.3246753246753247,36.95907324189151,0.06221593830734491,0.2258108688890934,0.004989389693364501
12,0.8741734485567226,11.765561900243066,0.05089043040354922,0.21686746987951808,32.248696200578514,0.06454143039882183,0.21276464864611624,0.006417124709114433
13,0.18391392801309103,12.606429415526678,0.04884904823931764,0.18604651162790697,37.92694474786756,0.067019587084651,0.19721924453973771,0.007664169338531792
14,0.414603269695193,10.947037492881657,0.03711815040104203,0.23529411764705882,25.939122777267606,0.0696463055163622,0.2019556252658367,0.006762703356798738
15,0.1929558068185705,12.468807856753836,0.033228023179525425,0.24096385542168675,29.16808976521291,0.07231592334806919,0.19721734777092934,0.0049439022806473075
16,0.8115582184366621,10.727017921317172,0.030341221384013666,0.2111111111111111,28.22204991094697,0.07506336763501167,0.19626837380230427,0.005108401272445917
17,0.38532962939555726,11.82262327081615,0.04380945987028755,0.14772727272727273,23.932052028391865,0.0779446928203106,0.19809827469289304,0.0053786436654627325
18,0.6136879857645643,13.896064957212223,0.05315849351143994,0.23809523809523808,35.138669775898215,0.08090701669454575,0.19483341544866561,0.006231410840991884
19,0.43891562299189113,14.029727191110524,0.056583261821573486,0.30337078651685395,38.57887887130921,0.08399225704371929,0.1927377364039421,0.009161456876900047
20,0.3855564878423937,12.663151530436137,0.04840145383783072,0.20930232558139536,27.829609068045205,0.08723959408700466,0.1871791373193264,0.008278967435471714
21,0.31957388751853033,11.172890463021545,0.03596210101091487,0.23711340206185566,29.025390416584052,0.09059243619441987,0.20015614748001098,0.006066230456344784
22,0.7600794153412472,10.825303407296904,0.027919041744213103,0.1411764705882353,33.74751515949009,0.09402169436216354,0.18746530562639235,0.005621734235901386
23,0.903483034386804,13.028040281134112,0.044287031092323244,0.2222222222222222,26.10269253592913,0.09769359059631824,0.19071427553892137,0.006615545181557536
24,0.25660945572501526,14.340112859764607,0.03470320342546706,0.29069767441860467,37.17789555551719,0.10147617504000664,0.1923256452381611,0.0067632945510558784
25,0.9843500876274424,15.43428541213072,0.07069273558538106,0.2926829268292683,37.10039717963593,0.1054225803911686,0.18698565967381,0.0068533967738039795
26,0.8571731966009345,14.876904426642099,0.05258581653487425,0.32926829268292684,30.141915529910943,0.1095211836695671,0.1888711355626583,0.0076222100388258695
27,0.14700095361616417,12.6220891849042,0.04357470575971421,0.22988505747126436,28.187707021466228,0.11379963912069797,0.1872759372740984,0.007287566917948424
28,0.2625299333812976,13.899952740246334,0.04090481260963002,0.30337078651685395,30.11866873875067,0.11824633553624153,0.19045242227613926,0.007639844813384116
29,0.19534886591953726,15.391849231529381,0.043195145063975884,0.43023255813953487,34.19800840866109,0.12283143103122711,0.19711463265120982,0.007654225495643914
30,0.8367352142145214,10.200591274723994,0.030440568862463,0.16091954022988506,27.538393502860117,0.12753232777118684,0.19627355113625528,0.006710826186463237
31,0.6790318419895212,9.957815408558094,0.044527225851781344,0.18181818181818182,31.42929794555998,0.13244555979967118,0.1978916934132576,0.006913350382819772
32,0.40554214089263607,10.437794294906578,0.0386298689258441,0.17857142857142858,33.39094207364655,0.13757952839136123,0.19015646040439604,0.007918511312454938
33,0.6415251739595063,11.797650585083229,0.041333389337360714,0.2289156626506024,31.79415711545939,0.14307805255055428,0.18649730294942857,0.010205710139125586
34,0.7150514594248041,11.746901577619646,0.03798843681291562,0.18072289156626506,26.359309842767225,0.14882099345326424,0.182909344881773,0.010313954576849938
35,0.7079808897207293,10.47824054980151,0.031950961793336397,0.15476190476190477,26.850507410018803,0.15484872341156006,0.18791259869933127,0.009565755645744502
36,0.423338450767595,12.741675114040415,0.045668903401445415,0.25,25.30575846134168,0.16102004468441009,0.18885526046156884,0.009204208971932531
37,0.9576678955853336,8.303108435007703,0.02442222107940591,0.15053763440860216,22.864056428517397,0.1673872822523117,0.19290506348013878,0.007976160568650812
38,0.19659897501888168,12.248369796718226,0.04123975374453861,0.14942528735632185,27.306250699615497,0.17398706823587418,0.19250936910510064,0.007400370258837938
39,0.33991569098829,15.065860237675185,0.046656006452014946,0.2625,36.57298784547277,0.18089324593544007,0.19133930139243602,0.009093102454207837
40,0.4359832301942731,10.6897716949475,0.026871217841110392,0.14606741573033707,26.487923136445335,0.1881521636247635,0.1861128354072571,0.008953176122158766
41,0.7794252708376822,16.572450224026664,0.04987966484865792,0.35802469135802467,34.12772561989881,0.1957423596084118,0.18950083754956723,0.009213064326904713
42,0.990057633734392,14.859485335146921,0.051460788725080704,0.3218390804597701,31.84125095233894,0.20356434747576713,0.19346569247543813,0.009674027822911739
43,0.7852199687548764,12.974447272118027,0.04875863185450686,0.2558139534883721,25.884847128370613,0.21167706191539765,0.18699123293161393,0.009723772048018872
44,0.9474284816237373,11.02928509633502,0.047104365985355126,0.21348314606741572,29.64248981205673,0.220230605751276,0.19032159060239792,0.0086970908427611
