158.86045 1.81613
160.50416 1.79978
143.19523 1.90718
114.57276 2.10459
86.91866 2.38795
43.33170 3.08031
37.27545 3.33718
34.65377 3.47943
32.66681 3.58876
31.19820 3.70872
30.10775 3.75437
28.76383 3.81283
28.17248 3.86255
27.52455 3.92031
27.00991 4.01869
26.94020 4.12376
26.98115 4.16851
26.90413 4.19322
26.88478 4.19850
26.78169 4.22058
26.88605 4.23499
