149.06805 1.93154
112.68751 2.21631
83.19556 2.58375
63.27902 2.92247
47.57167 3.16827
40.96184 3.32386
37.58482 3.45977
36.30873 3.63483
35.49884 3.72335
34.52779 3.73764
34.56563 3.78514
34.13812 3.79941
32.96673 3.81995
31.66987 3.86688
30.89552 3.90888
30.30848 3.95707
30.34380 3.97052
30.29129 3.99362
30.25880 3.96817
30.63760 3.98445
30.77304 3.96753
