74.06519 3.68987
79.56405 3.62200
93.65836 3.05073
86.21722 3.75737
85.84424 3.70312
64.71364 3.60472
70.78061 3.64206
79.72827 3.26227
86.32570 3.30213
88.32879 3.00407
83.50934 3.23639
53.57485 3.32230
67.08999 3.03837
70.41148 3.52603
58.51871 3.36505
69.27291 3.33100
65.37872 3.20856
58.68679 3.60918
57.36834 3.60662
66.29597 3.72084
63.17014 3.48717
