454.91495 0.89986
28.43888 3.54564
26.36237 3.76434
25.77671 3.84038
25.43131 3.87741
25.22718 3.89966
25.09252 3.91564
25.00397 3.92743
24.98064 3.93476
24.95358 3.94642
24.93643 3.95354
24.93172 3.96635
24.92559 3.97708
24.91650 3.98918
24.92277 4.00435
24.92400 4.02216
24.92905 4.04313
24.93036 4.06322
24.93121 4.08745
24.93025 4.10270
24.92632 4.11700
