138.18067 1.82342
134.33942 1.84135
123.90593 1.87237
99.00958 2.08393
72.65231 2.41344
53.04636 2.80898
53.50867 3.19069
45.64337 3.39249
35.23643 3.56353
33.65222 3.67217
32.97420 3.67347
32.55198 3.70683
32.42513 3.71801
31.79295 3.75215
31.37652 3.75189
31.01758 3.78165
30.56014 3.80457
30.21902 3.80054
29.91485 3.79471
29.59022 3.82865
29.34182 3.84615
