101.20368 2.39342
90.89732 2.60396
91.66858 2.55767
79.13539 2.66652
73.75621 2.71544
60.20189 2.92371
40.23906 3.31191
35.46034 3.62504
31.96371 3.73710
31.17023 3.81281
29.23129 3.85147
28.65927 3.89536
28.35992 3.91616
28.18569 3.96523
28.13026 3.99429
27.78540 4.03566
28.01362 4.05268
27.97513 4.07230
28.04873 4.11366
28.11952 4.10696
28.51738 4.14065
