ep,w,mean_delay,mean_energy,violation_rate,p95,alpha,H,c_loss
0,0.8922779508025694,19.14281530955729,0.030499616413635747,0.35555555555555557,54.54432565949635,nan,nan,nan
1,0.6403453664625091,15.497570265834986,0.05840517310534152,0.265625,59.40963949800647,nan,nan,nan
2,0.9999803050523627,12.433579247986536,0.06510754243103713,0.22033898305084745,52.5709496896159,nan,nan,nan
3,0.5430780586594809,9.566766686926085,0.04496850728715263,0.12857142857142856,26.997121298232113,nan,nan,nan
4,0.0799765133718275,10.817758873344232,0.041160595449108425,0.18421052631578946,36.43270299268522,0.30000001192092896,0.12696734070777893,0.3036647140979767
5,0.9878973124356244,14.195827562664341,0.05546809492810288,0.2988505747126437,54.441222724270055,0.30000001192092896,0.1710823304951191,0.10434346521273255
6,0.180174577801818,12.018898671109607,0.07874227448633199,0.17567567567567569,42.49012709253314,0.30000001192092896,0.18058371543884277,0.06707943441346288
7,0.005405034889218205,11.198725787568579,0.029787518111454477,0.23404255319148937,40.94248246570448,0.30000001192092896,0.17612995602190495,0.04085271397605538
8,0.09190063374998986,14.003824723108089,0.03339786019493614,0.22580645161290322,53.0390110310179,0.30000001192092896,0.1726800447702408,0.0479407356865704
9,0.16443574651641907,19.22061593222755,0.05792623221311798,0.3333333333333333,64.03601924866706,0.30000001192092896,0.1744976344704628,0.0633085522800684
10,0.2270392761767149,15.429659542942206,0.0501317149475332,0.26582278481012656,55.788666999504734,0.30000001192092896,0.16723074346780778,0.07225774012506009
11,0.2672829187737272,14.95203748818385,0.050946569565431615,0.2894736842105263,33.56873566289729,0.30000001192092896,0.17619997695088385,0.08968994241207838
12,0.9844103094339469,8.438742287628743,0.06779959773437472,0.12903225806451613,49.401107821236415,0.30000001192092896,0.1719428387284279,0.1038635877147317
13,0.5856123603062194,14.142850341175054,0.07624001615268128,0.24675324675324675,50.49037391076359,0.30000001192092896,0.17458063185214998,0.10894447408616542
14,0.01512492664199591,19.550988474079816,0.03023572424382839,0.38461538461538464,57.94579567965006,0.30000001192092896,0.18910370126366616,0.09934862717986107
15,0.5824347224212483,12.554879658918132,0.057869775505874806,0.1956521739130435,53.45057232478368,0.30000001192092896,0.1963297115266323,0.10278683051466941
16,0.9801147527355525,14.527470222184675,0.10260831185025122,0.25301204819277107,42.78691966019482,0.30000001192092896,0.21516740590333938,0.10555069029331207
17,0.25080811272303305,10.470711872405664,0.01930148491885285,0.15555555555555556,33.90890325043627,0.30000001192092896,0.23134550392627717,0.10415617410093546
18,0.26254189566989333,18.21772190693932,0.03243017856275395,0.4594594594594595,39.17758128150186,0.30000001192092896,0.250515366345644,0.10604311004281045
19,0.004564952958312766,22.696320619576095,0.02207994984896972,0.46938775510204084,61.85132910788123,0.30000001192092896,0.295174328237772,0.1222480358928442
20,0.5690172363238826,10.613029121353957,0.05654061068501259,0.20224719101123595,43.79471480375561,0.30000001192092896,0.34043205454945563,0.1263354142010212
21,0.005287960597338685,8.442911530136417,0.028793292604216297,0.1125,26.675867581720663,0.30000001192092896,0.40396456569433215,0.12252565190196037
22,0.8368328284629578,16.630188754869422,0.018817873357226147,0.32786885245901637,46.309287687587094,0.30000001192092896,0.42927209615707396,0.1176977439969778
23,0.11431430237882967,10.291276118716858,0.035219001987536074,0.14492753623188406,33.24709101764896,0.30000001192092896,0.4478806510567665,0.11927543811500073
24,0.009277423563136024,28.294085760574845,0.015099076674710337,0.5675675675675675,68.47885411759411,0.30000001192092896,0.46445889711380006,0.11780546769499779
25,0.05231651469808032,10.192583929136335,0.018961109918463143,0.15789473684210525,26.61596593893254,0.30000001192092896,0.46027933090925216,0.1368574845045805
26,0.9380092525331762,28.023969479361885,0.018013551876884977,0.5925925925925926,65.65715296705187,0.30000001192092896,0.44245562940835953,0.1369717673957348
27,0.12024934374258243,14.439792855673675,0.011516762773216203,0.21428571428571427,63.70332971449907,0.30000001192092896,0.42833596497774123,0.1431777635216713
28,0.005542724856385549,17.542852370239043,0.028936344765773312,0.36538461538461536,53.58565693214705,0.30000001192092896,0.42008340150117873,0.1569454822316766
