ep,w,mean_delay,mean_energy,violation_rate,p95,alpha,H,c_loss
0,0.8922779508025694,13.190354078942724,0.009154272685442055,0.1875,45.27920983206262,nan,nan,nan
1,0.6403453664625091,10.615123969830877,0.03756896763286351,0.16,50.667014894014386,nan,nan,nan
2,0.9999803050523627,11.503748988740204,0.005938469924843486,0.1891891891891892,58.14040697652855,nan,nan,nan
3,0.5430780586594809,23.835433847726982,0.008742521017287255,0.5135135135135135,51.04412793271864,nan,nan,nan
4,0.0799765133718275,12.5142848612318,0.006449876978155107,0.2549019607843137,31.923718184378405,0.05001499876379967,0.0491846427321434,0.967596709728241
5,0.9878973124356244,17.19367736755092,0.003985499611971981,0.34285714285714286,66.33301032752486,0.05074013829231262,0.13777950366958977,0.1361338759586215
6,0.180174577801818,12.368631185239348,0.09123424872294267,0.24096385542168675,39.40222107981696,0.05190910555422306,0.2761270919442177,0.06956612326204777
7,0.005405034889218205,11.478411725837248,0.021948058222203908,0.15625,44.309575573014776,0.053168006874620914,0.24773633763194083,0.07749498195946217
8,0.09190063374998986,13.069367170068924,0.005799344458820088,0.2571428571428571,52.698546417810505,0.05471089009195566,0.2175923317670822,0.09847700696438551
9,0.16443574651641907,20.604217606031337,0.03028341235739838,0.5185185185185185,42.31615503659421,0.05655255541205406,0.18242634311318398,0.13459047749638559
10,0.2270392761767149,20.873487059049786,0.005777879094086557,0.4230769230769231,50.60246229949843,0.058596764355897904,0.1608386767655611,0.17641207583248616
11,0.2672829187737272,22.909632664999474,0.018656951318252513,0.4,72.82594882705693,0.060767662040889264,0.15372731387615204,0.1781946424394846
12,0.9844103094339469,12.401193542907924,0.047986134936948054,0.2054794520547945,46.122635982477554,0.06303620912134647,0.14964992009103298,0.17816368058323862
13,0.5856123603062194,10.61832476009139,0.014271214723642709,0.12,26.36293451209226,0.06534628584980964,0.1505611004680395,0.1892766511440277
14,0.01512492664199591,16.335625086563027,0.012267921211592488,0.3888888888888889,55.3574604463654,0.06777873151004314,0.13805324040353298,0.19824325926601888
15,0.5824347224212483,15.498263528734743,0.008779126054271648,0.2857142857142857,53.85375990773897,0.07036895833909512,0.12860042214393616,0.236506552323699
16,0.9801147527355525,23.07834758571457,0.028933159659093488,0.32142857142857145,75.08951891047934,0.0730783748626709,0.12131695382297039,0.22481869518756867
17,0.25080811272303305,19.510638860983423,0.01058053972428082,0.36666666666666664,67.59824949246885,0.07595242656767369,0.11161695543676614,0.21082845240831374
18,0.26254189566989333,16.65699219806167,0.026388310111312586,0.3448275862068966,49.29482544774793,0.07896475583314895,0.10468371726572513,0.17952993229031564
19,0.004564952958312766,17.0068513829388,0.007529472444107332,0.36,56.84875356925237,0.08212277539074421,0.10002433095127344,0.13667194977402686
20,0.5690172363238826,6.902028180959509,0.005068552743883977,0.12121212121212122,28.52171454086676,0.08542139396071434,0.09238634504377842,0.12555543787777423
21,0.005287960597338685,16.014196554124645,0.00696734107793308,0.32608695652173914,56.90979948434452,0.08889310359954834,0.12141282863914966,0.15948547214269637
